date,price,open,high,low,change %
12/16/2019,1475.0,1473.8,1475.3,1473.8,-0.04%
12/13/2019,1475.6,1463.1,1475.9,1463.1,0.61%
12/12/2019,1466.7,1475.1,1483.9,1463.7,-0.18%
12/11/2019,1469.4,1463.1,1475.4,1463.1,0.46%
12/10/2019,1462.6,1460.7,1467.2,1460.7,0.23%
12/09/2019,1459.3,1458.8,1464.2,1458.6,0.01%
12/06/2019,1459.1,1475.0,1476.0,1458.2,-1.21%
12/05/2019,1476.9,1474.7,1478.0,1472.3,0.20%
12/04/2019,1474.0,1477.5,1483.4,1471.2,-0.28%
12/03/2019,1478.2,1461.6,1480.4,1459.5,1.09%
12/02/2019,1462.3,1462.8,1464.4,1453.3,-0.23%
11/29/2019,1465.6,1453.6,1465.6,1452.1,0.84%
11/27/2019,1453.4,1461.1,1461.9,1452.0,-0.44%
11/26/2019,1459.8,1459.8,1459.8,1459.8,0.22%
11/25/2019,1456.6,1457.1,1457.1,1455.5,-0.44%
11/22/2019,1463.1,1468.6,1468.6,1463.1,0.00%
11/21/2019,1463.1,1463.1,1463.1,1463.1,-0.69%
11/20/2019,1473.3,1472.6,1474.5,1467.3,0.00%
11/19/2019,1473.3,1467.7,1474.3,1467.7,0.16%
11/18/2019,1470.9,1472.0,1472.0,1469.7,0.25%
11/15/2019,1467.3,1469.1,1469.1,1467.3,-0.31%
11/14/2019,1471.8,1463.8,1471.8,1463.7,0.69%
11/13/2019,1461.7,1456.8,1463.3,1456.8,0.66%
11/12/2019,1452.1,1454.9,1454.9,1447.1,-0.23%
11/11/2019,1455.5,1461.0,1461.0,1449.3,-0.40%
11/08/2019,1461.3,1469.1,1469.1,1461.3,-0.20%
11/07/2019,1464.2,1489.1,1489.1,1464.2,-1.74%
11/06/2019,1490.2,1483.2,1491.0,1483.2,0.63%
11/05/2019,1480.8,1507.1,1507.1,1480.8,-1.80%
11/04/2019,1508.0,1511.6,1511.6,1508.0,0.00%
11/01/2019,1508.0,1511.0,1511.6,1503.0,-0.22%
10/31/2019,1511.4,1496.1,1513.1,1496.1,1.22%
10/30/2019,1493.2,1487.2,1495.4,1481.0,0.42%
10/29/2019,1487.0,1485.9,1487.0,1485.9,-0.20%
10/28/2019,1490.0,1504.1,1504.1,1490.0,-0.63%
10/25/2019,1499.5,1501.4,1514.3,1499.0,0.04%
10/24/2019,1498.9,1490.5,1501.2,1485.9,0.60%
10/23/2019,1489.9,1486.4,1490.3,1486.4,0.55%
10/22/2019,1481.7,1483.4,1483.5,1481.7,-0.05%
10/21/2019,1482.4,1489.9,1489.9,1481.5,-0.39%
10/18/2019,1488.2,1487.3,1489.1,1486.6,-0.27%
10/17/2019,1492.3,1486.2,1493.2,1485.8,0.29%
10/16/2019,1488.0,1482.0,1488.0,1480.0,0.70%
10/15/2019,1477.6,1488.9,1495.4,1476.6,-0.95%
10/14/2019,1491.7,1484.4,1493.5,1481.3,0.61%
10/11/2019,1482.7,1491.9,1494.9,1476.9,-0.81%
10/10/2019,1494.8,1511.2,1511.2,1490.6,-0.75%
10/09/2019,1506.1,1507.7,1507.7,1498.4,0.59%
10/08/2019,1497.2,1489.4,1506.3,1489.3,-0.03%
10/07/2019,1497.7,1504.8,1505.8,1489.1,-0.56%
10/04/2019,1506.2,1505.6,1508.7,1497.1,-0.06%
10/03/2019,1507.1,1497.4,1518.2,1496.6,0.41%
10/02/2019,1501.0,1476.6,1503.7,1474.1,1.28%
10/01/2019,1482.0,1468.7,1485.5,1458.3,1.11%
09/30/2019,1465.7,1495.9,1495.9,1463.5,-2.23%
09/27/2019,1499.1,1504.2,1506.1,1485.6,-0.56%
09/26/2019,1507.5,1507.5,1507.5,1507.5,0.19%
09/25/2019,1504.6,1527.6,1527.9,1504.6,-1.79%
09/24/2019,1532.1,1515.1,1533.0,1515.1,0.55%
09/23/2019,1523.7,1515.5,1523.7,1515.5,1.09%
09/20/2019,1507.3,1503.0,1507.3,1503.0,0.59%
09/19/2019,1498.4,1496.1,1502.4,1496.1,-0.60%
09/18/2019,1507.5,1508.9,1509.4,1489.3,0.16%
09/17/2019,1505.1,1497.9,1505.1,1497.9,0.13%
09/16/2019,1503.1,1506.6,1506.8,1496.9,0.82%
09/13/2019,1490.9,1490.9,1490.9,1486.9,-0.52%
09/12/2019,1498.7,1499.5,1515.4,1498.7,0.29%
09/11/2019,1494.4,1491.7,1496.6,1490.2,0.28%
09/10/2019,1490.3,1498.5,1498.5,1486.9,-0.79%
09/09/2019,1502.2,1509.0,1513.0,1498.0,-0.27%
09/06/2019,1506.2,1517.3,1526.0,1504.5,-0.61%
09/05/2019,1515.4,1551.0,1551.1,1511.1,-2.25%
09/04/2019,1550.3,1549.0,1553.2,1534.8,0.28%
09/03/2019,1545.9,1522.9,1547.3,1521.0,1.76%
08/30/2019,1519.1,1524.6,1530.4,1516.7,-0.48%
08/29/2019,1526.5,1537.5,1549.3,1519.6,-0.73%
08/28/2019,1537.8,1538.1,1538.1,1537.8,-0.21%
08/27/2019,1541.0,1530.5,1542.1,1528.5,0.96%
08/26/2019,1526.3,1543.2,1543.3,1524.3,-0.02%
08/23/2019,1526.6,1493.5,1527.6,1493.5,1.96%
08/22/2019,1497.3,1495.1,1497.3,1493.8,-0.49%
08/21/2019,1504.6,1504.9,1505.0,1498.8,0.00%
08/20/2019,1504.6,1497.5,1506.1,1497.5,0.28%
08/19/2019,1500.4,1507.2,1507.6,1492.9,-0.80%
08/16/2019,1512.5,1524.6,1524.6,1504.7,-0.47%
08/15/2019,1519.6,1519.8,1522.7,1510.6,0.24%
08/14/2019,1515.9,1500.0,1520.5,1497.0,0.91%
08/13/2019,1502.2,1510.4,1531.4,1483.7,-0.21%
08/12/2019,1505.3,1496.0,1514.9,1488.1,0.58%
08/09/2019,1496.6,1506.2,1507.5,1495.6,-0.07%
08/08/2019,1497.7,1498.4,1508.5,1492.0,-0.64%
08/07/2019,1507.3,1473.5,1509.9,1473.2,2.37%
08/06/2019,1472.4,1469.7,1475.0,1457.7,0.53%
08/05/2019,1464.6,1440.4,1469.7,1440.4,1.31%
08/02/2019,1445.6,1448.0,1448.0,1432.3,1.74%
08/01/2019,1420.9,1411.3,1445.2,1400.9,-0.36%
07/31/2019,1426.1,1431.3,1435.8,1411.2,-0.25%
07/30/2019,1429.7,1426.3,1433.9,1422.1,0.71%
07/29/2019,1419.6,1419.6,1419.6,1419.6,0.08%
07/26/2019,1418.5,1422.8,1423.0,1418.5,0.33%
07/25/2019,1413.9,1413.9,1413.9,1413.9,-0.63%
07/24/2019,1422.8,1422.8,1422.8,1422.8,0.19%
07/23/2019,1420.1,1418.6,1421.3,1416.3,-0.36%
07/22/2019,1425.3,1425.3,1425.3,1424.0,0.01%
07/19/2019,1425.1,1440.5,1442.0,1425.1,-0.07%
07/18/2019,1426.1,1422.3,1444.2,1419.5,0.34%
07/17/2019,1421.3,1404.6,1421.3,1404.6,0.86%
07/16/2019,1409.2,1413.6,1413.7,1405.0,-0.16%
07/15/2019,1411.4,1414.4,1415.0,1411.4,0.11%
07/12/2019,1409.9,1405.6,1410.1,1405.6,0.40%
07/11/2019,1404.3,1424.0,1424.0,1404.3,-0.41%
07/10/2019,1410.1,1409.9,1410.1,1409.9,0.90%
07/09/2019,1397.5,1394.5,1397.5,1386.2,0.04%
07/08/2019,1397.0,1395.9,1397.0,1393.6,0.02%
07/05/2019,1396.7,1418.3,1418.3,1390.2,-1.48%
07/03/2019,1417.7,1431.0,1434.0,1413.1,0.93%
07/02/2019,1404.6,1391.1,1418.4,1390.8,1.37%
07/01/2019,1385.6,1386.6,1395.8,1382.8,-1.71%
06/28/2019,1409.7,1408.3,1422.0,1408.3,0.09%
06/27/2019,1408.4,1407.0,1410.8,1399.8,-0.23%
06/26/2019,1411.6,1407.2,1413.3,1405.8,-0.23%
06/25/2019,1414.9,1418.1,1433.3,1414.9,0.04%
06/24/2019,1414.3,1406.0,1420.6,1402.1,1.30%
06/21/2019,1396.2,1406.0,1406.0,1390.3,0.24%
06/20/2019,1392.9,1381.5,1392.9,1379.5,3.59%
06/19/2019,1344.6,1344.0,1344.6,1344.0,-0.15%
06/18/2019,1346.6,1349.3,1349.3,1341.6,0.59%
06/17/2019,1338.7,1339.0,1340.3,1335.0,-0.10%
06/14/2019,1340.1,1345.4,1355.4,1339.3,0.07%
06/13/2019,1339.2,1331.6,1341.1,1331.6,0.55%
06/12/2019,1331.9,1326.9,1334.5,1326.9,0.41%
06/11/2019,1326.4,1328.4,1328.4,1319.1,0.13%
06/10/2019,1324.7,1335.8,1336.5,1324.1,-1.23%
06/07/2019,1341.2,1333.1,1347.7,1329.8,0.27%
06/06/2019,1337.6,1330.8,1338.7,1326.2,0.70%
06/05/2019,1328.3,1328.9,1343.3,1326.3,0.37%
06/04/2019,1323.4,1324.3,1328.6,1320.8,0.05%
06/03/2019,1322.7,1307.0,1327.8,1307.0,1.29%
05/31/2019,1305.8,1287.7,1306.4,1287.5,1.45%
05/30/2019,1287.1,1279.4,1288.3,1273.9,0.51%
05/29/2019,1280.6,1280.6,1280.6,1280.6,0.32%
05/28/2019,1276.5,1276.5,1276.5,1276.5,-0.51%
05/24/2019,1283.0,1283.0,1283.0,1283.0,-0.14%
05/23/2019,1284.8,1284.8,1284.8,1284.8,0.88%
05/22/2019,1273.6,1273.6,1273.6,1273.6,0.13%
05/21/2019,1272.0,1272.0,1272.0,1272.0,-0.32%
05/20/2019,1276.1,1276.1,1276.1,1276.1,0.13%
05/17/2019,1274.5,1280.0,1280.0,1274.5,-0.82%
05/16/2019,1285.0,1285.2,1285.4,1285.0,-0.87%
05/15/2019,1296.3,1296.9,1296.9,1296.0,0.12%
05/14/2019,1294.7,1297.8,1297.8,1294.7,-0.42%
05/13/2019,1300.1,1286.7,1300.1,1281.8,1.12%
05/10/2019,1285.7,1285.4,1286.5,1283.3,0.17%
05/09/2019,1283.5,1278.9,1285.0,1278.8,0.32%
05/08/2019,1279.4,1279.4,1279.4,1279.4,-0.32%
05/07/2019,1283.5,1280.5,1283.5,1280.5,0.14%
05/06/2019,1281.7,1282.2,1282.2,1280.3,0.20%
05/03/2019,1279.2,1270.1,1279.2,1270.1,0.75%
05/02/2019,1269.7,1269.2,1270.8,1266.6,-0.91%
05/01/2019,1281.4,1278.7,1283.3,1278.7,-0.11%
04/30/2019,1282.8,1281.7,1283.3,1280.8,0.33%
04/29/2019,1278.6,1284.8,1284.9,1277.1,-0.49%
04/26/2019,1284.9,1284.9,1284.9,1284.9,0.71%
04/25/2019,1275.8,1280.6,1280.8,1275.8,0.02%
04/24/2019,1275.5,1268.4,1275.5,1267.8,0.49%
04/23/2019,1269.3,1266.4,1269.8,1266.0,-0.33%
04/22/2019,1273.5,1273.5,1273.5,1273.5,0.13%
04/18/2019,1271.9,1270.8,1273.6,1270.1,-0.02%
04/17/2019,1272.2,1273.5,1273.5,1271.6,-0.03%
04/16/2019,1272.6,1285.2,1285.2,1272.2,-1.10%
04/15/2019,1286.8,1284.8,1287.3,1282.3,-0.29%
04/12/2019,1290.6,1293.4,1293.4,1289.2,0.16%
04/11/2019,1288.6,1307.0,1307.1,1288.6,-1.57%
04/10/2019,1309.1,1304.0,1309.1,1301.5,0.43%
04/09/2019,1303.5,1298.5,1304.9,1298.5,0.49%
04/08/2019,1297.1,1292.2,1302.1,1291.8,0.52%
04/05/2019,1290.4,1292.0,1292.0,1283.6,0.11%
04/04/2019,1289.0,1290.6,1292.6,1279.5,-0.07%
04/03/2019,1289.9,1291.4,1293.1,1287.5,-0.01%
04/02/2019,1290.0,1286.3,1290.9,1284.5,0.12%
04/01/2019,1288.4,1291.8,1295.9,1285.7,-0.36%
03/29/2019,1293.0,1289.6,1298.5,1286.1,0.25%
03/28/2019,1289.8,1308.4,1311.1,1287.7,-1.53%
03/27/2019,1309.9,1309.9,1309.9,1309.9,-0.33%
03/26/2019,1314.3,1315.6,1315.6,1314.3,-0.57%
03/25/2019,1321.9,1320.7,1322.9,1320.7,0.79%
03/22/2019,1311.6,1311.6,1311.6,1311.6,0.42%
03/21/2019,1306.1,1306.1,1306.1,1306.1,0.43%
03/20/2019,1300.5,1300.7,1300.7,1300.5,-0.34%
03/19/2019,1305.0,1306.9,1306.9,1304.8,0.36%
03/18/2019,1300.3,1297.3,1302.2,1297.3,-0.12%
03/15/2019,1301.8,1300.9,1304.7,1300.5,0.65%
03/14/2019,1293.4,1293.4,1293.4,1293.4,-1.08%
03/13/2019,1307.5,1307.5,1307.5,1307.5,0.86%
03/12/2019,1296.3,1294.7,1296.3,1294.7,0.58%
03/11/2019,1288.8,1291.0,1291.0,1288.8,-0.63%
03/08/2019,1297.0,1292.1,1297.4,1291.6,1.03%
03/07/2019,1283.8,1281.0,1284.6,1281.0,-0.09%
03/06/2019,1284.9,1287.1,1287.1,1282.6,0.23%
03/05/2019,1282.0,1287.0,1287.0,1282.0,-0.22%
03/04/2019,1284.8,1285.5,1287.0,1281.9,-0.89%
03/01/2019,1296.4,1312.2,1312.2,1288.9,-1.25%
02/28/2019,1312.8,1321.1,1323.7,1311.5,-0.37%
02/27/2019,1317.7,1327.7,1327.9,1316.5,-0.56%
02/26/2019,1325.1,1323.3,1325.5,1323.3,-0.06%
02/25/2019,1325.9,1329.2,1331.6,1325.6,-0.25%
02/22/2019,1329.2,1324.2,1331.3,1321.0,0.43%
02/21/2019,1323.5,1331.3,1334.9,1320.9,-1.47%
02/20/2019,1343.3,1342.2,1344.0,1338.0,0.24%
02/19/2019,1340.1,1320.9,1340.1,1320.5,1.67%
02/15/2019,1318.1,1313.6,1318.8,1313.6,0.63%
02/14/2019,1309.8,1305.0,1311.8,1301.6,-0.08%
02/13/2019,1310.8,1311.6,1316.0,1308.1,0.12%
02/12/2019,1309.2,1310.0,1312.0,1307.6,0.17%
02/11/2019,1307.0,1313.4,1313.4,1304.7,-0.51%
02/08/2019,1313.7,1309.5,1314.0,1307.8,0.33%
02/07/2019,1309.4,1302.9,1310.4,1302.2,-0.01%
02/06/2019,1309.5,1312.5,1313.5,1305.0,-0.36%
02/05/2019,1314.2,1311.1,1315.1,1311.0,-0.01%
02/04/2019,1314.3,1318.1,1318.1,1308.3,-0.20%
02/01/2019,1316.9,1320.3,1320.7,1315.4,-0.21%
01/31/2019,1319.7,1320.0,1325.4,1316.7,0.75%
01/30/2019,1309.9,1310.4,1323.4,1308.1,0.13%
01/29/2019,1308.2,1308.2,1308.2,1308.2,0.45%
01/28/2019,1302.4,1300.8,1307.1,1298.4,0.39%
01/25/2019,1297.4,1297.4,1297.4,1297.4,1.43%
01/24/2019,1279.1,1279.1,1279.1,1278.5,-0.31%
01/23/2019,1283.1,1281.7,1283.9,1278.7,0.05%
01/22/2019,1282.5,1282.5,1283.3,1282.5,0.09%
01/18/2019,1281.3,1281.3,1281.3,1281.3,-0.75%
01/17/2019,1291.0,1291.6,1292.7,1288.5,-0.05%
01/16/2019,1291.6,1291.6,1291.6,1291.6,0.42%
01/15/2019,1286.2,1290.1,1292.7,1286.2,-0.22%
01/14/2019,1289.1,1292.4,1293.9,1289.1,0.16%
01/11/2019,1287.1,1291.2,1291.2,1286.3,0.19%
01/10/2019,1284.7,1284.7,1284.7,1284.7,-0.36%
01/09/2019,1289.3,1279.4,1289.3,1279.2,0.48%
01/08/2019,1283.2,1280.5,1283.2,1278.2,-0.28%
01/07/2019,1286.8,1286.8,1286.8,1286.6,0.32%
01/04/2019,1282.7,1294.2,1294.2,1275.3,-0.70%
01/03/2019,1291.8,1286.8,1292.0,1286.7,0.84%
01/02/2019,1281.0,1286.0,1286.0,1277.6,0.21%
12/31/2018,1278.3,1278.0,1281.3,1277.6,-0.13%
12/28/2018,1279.9,1273.5,1280.1,1273.5,0.20%
12/27/2018,1277.3,1276.7,1277.3,1276.7,0.64%
12/26/2018,1269.2,1269.3,1277.4,1269.2,0.13%
12/24/2018,1267.5,1260.3,1268.5,1260.3,1.09%
12/21/2018,1253.8,1260.3,1261.3,1253.8,-0.78%
12/20/2018,1263.6,1243.2,1263.6,1243.2,0.92%
12/19/2018,1252.1,1255.8,1255.8,1252.1,0.23%
12/18/2018,1249.2,1248.2,1249.2,1245.6,0.14%
12/17/2018,1247.4,1239.3,1247.4,1239.3,0.84%
12/14/2018,1237.0,1241.7,1241.7,1234.1,-0.46%
12/13/2018,1242.7,1243.5,1243.5,1241.0,-0.14%
12/12/2018,1244.4,1245.3,1245.6,1244.1,0.20%
12/11/2018,1241.9,1245.8,1248.7,1241.5,-0.14%
12/10/2018,1243.7,1249.6,1249.6,1241.7,-0.25%
12/07/2018,1246.8,1238.3,1249.8,1237.6,0.70%
12/06/2018,1238.1,1237.5,1244.4,1234.8,-0.24%
12/04/2018,1241.1,1231.0,1241.4,1230.4,0.58%
12/03/2018,1233.9,1222.5,1234.1,1221.3,1.12%
11/30/2018,1220.2,1224.1,1225.0,1216.1,-0.32%
11/29/2018,1224.1,1221.0,1228.7,1220.5,0.22%
11/28/2018,1221.4,1211.5,1221.4,1211.5,0.84%
11/27/2018,1211.2,1221.9,1222.0,1211.2,-0.74%
11/26/2018,1220.2,1220.2,1222.0,1220.2,-0.07%
11/23/2018,1221.0,1224.8,1224.8,1221.0,-0.39%
11/21/2018,1225.8,1225.8,1225.8,1225.8,0.56%
11/20/2018,1219.0,1225.3,1228.8,1219.0,-0.34%
11/19/2018,1223.1,1223.1,1223.1,1223.1,0.19%
11/16/2018,1220.8,1216.7,1223.8,1216.7,0.66%
11/15/2018,1212.8,1212.8,1212.8,1212.8,0.41%
11/14/2018,1207.9,1207.9,1207.9,1207.9,0.73%
11/13/2018,1199.2,1196.3,1201.3,1196.3,-0.17%
11/12/2018,1201.3,1201.6,1201.6,1201.3,-0.42%
11/09/2018,1206.4,1207.9,1207.9,1206.4,-1.35%
11/08/2018,1222.9,1222.9,1222.9,1222.9,-0.27%
11/07/2018,1226.2,1228.6,1228.6,1226.2,0.20%
11/06/2018,1223.8,1230.7,1233.8,1223.8,-0.49%
11/05/2018,1229.8,1230.6,1231.5,1226.7,-0.09%
11/02/2018,1230.9,1233.3,1233.3,1230.9,-0.41%
11/01/2018,1236.0,1215.4,1236.0,1215.4,1.95%
10/31/2018,1212.3,1216.0,1216.6,1212.0,-0.84%
10/30/2018,1222.6,1227.7,1227.7,1219.8,-0.16%
10/29/2018,1224.5,1224.5,1224.5,1224.5,-0.65%
10/26/2018,1232.5,1234.3,1234.8,1232.5,0.28%
10/25/2018,1229.1,1238.6,1238.6,1229.1,0.11%
10/24/2018,1227.8,1231.6,1231.6,1227.8,-0.45%
10/23/2018,1233.4,1224.8,1237.8,1224.8,1.00%
10/22/2018,1221.2,1224.5,1224.5,1219.6,-0.33%
10/19/2018,1225.3,1225.3,1225.3,1225.3,-0.10%
10/18/2018,1226.5,1226.5,1226.5,1226.5,0.23%
10/17/2018,1223.7,1225.9,1225.9,1223.7,-0.29%
10/16/2018,1227.3,1227.1,1230.5,1227.1,0.07%
10/15/2018,1226.4,1222.4,1232.3,1222.4,0.68%
10/12/2018,1218.1,1221.6,1221.6,1216.0,-0.44%
10/11/2018,1223.5,1198.1,1224.6,1196.3,2.88%
10/10/2018,1189.3,1189.3,1192.0,1189.3,0.18%
10/09/2018,1187.2,1185.6,1189.1,1185.6,0.24%
10/08/2018,1184.4,1201.0,1201.0,1183.7,-1.40%
10/05/2018,1201.2,1197.1,1205.3,1196.9,0.33%
10/04/2018,1197.2,1199.3,1204.6,1197.2,-0.09%
10/03/2018,1198.3,1202.6,1202.6,1196.6,-0.34%
10/02/2018,1202.4,1193.0,1206.0,1190.3,1.29%
10/01/2018,1187.1,1191.6,1191.6,1185.8,-0.37%
09/28/2018,1191.5,1181.7,1191.9,1180.0,0.78%
09/27/2018,1182.3,1194.6,1197.3,1180.5,-0.98%
09/26/2018,1194.0,1194.0,1194.0,1194.0,-0.50%
09/25/2018,1200.0,1202.1,1202.8,1200.0,0.06%
09/24/2018,1199.3,1199.3,1199.3,1199.3,0.26%
09/21/2018,1196.2,1196.2,1196.2,1196.2,-0.83%
09/20/2018,1206.2,1206.2,1206.2,1206.2,0.33%
09/19/2018,1202.2,1202.2,1202.2,1202.2,0.45%
09/18/2018,1196.8,1198.7,1198.7,1196.8,-0.24%
09/17/2018,1199.7,1199.7,1199.7,1199.7,0.39%
09/14/2018,1195.0,1195.0,1195.0,1195.0,-0.58%
09/13/2018,1202.0,1203.4,1203.4,1200.0,-0.22%
09/12/2018,1204.7,1205.0,1205.0,1204.7,0.78%
09/11/2018,1195.4,1190.4,1196.3,1190.4,0.20%
09/10/2018,1193.0,1193.0,1193.0,1193.0,-0.05%
09/07/2018,1193.6,1198.3,1198.3,1193.1,-0.36%
09/06/2018,1197.9,1202.0,1202.0,1197.9,0.25%
09/05/2018,1194.9,1192.5,1196.0,1192.5,0.18%
09/04/2018,1192.7,1193.8,1193.8,1189.9,-0.63%
08/31/2018,1200.3,1207.1,1208.2,1199.1,0.22%
08/30/2018,1197.7,1205.4,1205.6,1196.0,-0.56%
08/29/2018,1204.5,1205.2,1205.2,1202.4,-0.24%
08/28/2018,1207.4,1209.7,1217.0,1202.3,-0.13%
08/27/2018,1209.0,1210.3,1211.4,1205.2,0.22%
08/24/2018,1206.3,1185.3,1208.0,1185.3,1.63%
08/23/2018,1187.0,1189.3,1190.3,1184.9,-0.78%
08/22/2018,1196.3,1194.7,1196.3,1194.7,0.31%
08/21/2018,1192.6,1189.8,1192.6,1189.8,0.49%
08/20/2018,1186.8,1184.8,1190.0,1184.4,0.88%
08/17/2018,1176.5,1174.7,1181.2,1174.7,0.03%
08/16/2018,1176.2,1173.2,1180.2,1161.4,-0.11%
08/15/2018,1177.5,1187.8,1188.1,1174.6,-1.30%
08/14/2018,1193.0,1193.1,1197.5,1192.8,0.14%
08/13/2018,1191.3,1207.0,1207.4,1191.3,-1.63%
08/10/2018,1211.1,1212.5,1216.4,1205.6,-0.07%
08/09/2018,1211.9,1214.5,1215.3,1211.6,-0.06%
08/08/2018,1212.6,1212.0,1215.2,1205.9,0.25%
08/07/2018,1209.6,1207.8,1214.8,1207.8,0.08%
08/06/2018,1208.6,1214.4,1214.4,1206.6,-0.46%
08/03/2018,1214.2,1206.5,1218.6,1205.1,0.30%
08/02/2018,1210.6,1214.7,1219.3,1205.8,-0.60%
08/01/2018,1217.9,1222.9,1223.7,1214.4,-0.47%
07/31/2018,1223.7,1220.4,1228.1,1213.0,0.20%
07/30/2018,1221.3,1222.5,1223.9,1218.1,-0.11%
07/27/2018,1222.6,1222.6,1222.6,1222.6,-0.22%
07/26/2018,1225.3,1227.8,1227.8,1225.3,-0.50%
07/25/2018,1231.4,1231.4,1231.4,1231.4,0.61%
07/24/2018,1223.9,1223.9,1223.9,1223.9,-0.01%
07/23/2018,1224.0,1222.0,1224.0,1222.0,-0.45%
07/20/2018,1229.5,1229.5,1229.5,1229.5,0.58%
07/19/2018,1222.4,1227.2,1228.0,1211.7,-0.32%
07/18/2018,1226.3,1226.7,1226.7,1222.2,0.05%
07/17/2018,1225.7,1225.7,1225.7,1225.7,-1.00%
07/16/2018,1238.1,1242.7,1243.8,1238.1,-0.12%
07/13/2018,1239.6,1244.7,1247.0,1239.6,-0.43%
07/12/2018,1245.0,1240.9,1246.7,1240.9,0.18%
07/11/2018,1242.8,1253.2,1253.2,1242.8,-0.88%
07/10/2018,1253.8,1256.2,1256.9,1249.3,-0.34%
07/09/2018,1258.1,1258.2,1262.3,1257.7,0.30%
07/06/2018,1254.3,1255.5,1255.5,1254.3,-0.24%
07/05/2018,1257.3,1255.5,1257.3,1253.6,0.46%
07/03/2018,1251.6,1238.1,1254.1,1237.0,0.95%
07/02/2018,1239.8,1249.9,1249.9,1239.8,-0.92%
06/29/2018,1251.3,1250.3,1253.3,1249.1,0.28%
06/28/2018,1247.8,1251.7,1251.7,1244.8,-0.40%
06/27/2018,1252.8,1255.5,1255.5,1252.3,-0.30%
06/26/2018,1256.6,1267.2,1267.2,1256.6,-0.71%
06/25/2018,1265.6,1270.6,1271.2,1265.6,-0.14%
06/22/2018,1267.4,1268.1,1270.2,1267.0,0.02%
06/21/2018,1267.2,1262.7,1268.9,1260.0,-0.31%
06/20/2018,1271.2,1274.4,1274.4,1271.2,-0.34%
06/19/2018,1275.6,1278.7,1281.8,1269.9,-0.05%
06/18/2018,1276.2,1280.7,1280.7,1276.2,0.13%
06/15/2018,1274.6,1297.2,1307.7,1274.0,-2.25%
06/14/2018,1304.0,1297.2,1307.7,1297.2,0.55%
06/13/2018,1296.9,1294.0,1299.4,1290.9,0.14%
06/12/2018,1295.1,1297.8,1298.1,1292.7,-0.29%
06/11/2018,1298.9,1299.3,1302.0,1295.2,0.06%
06/08/2018,1298.1,1295.3,1299.4,1294.8,-0.05%
06/07/2018,1298.7,1298.4,1302.8,1296.2,0.12%
06/06/2018,1297.1,1296.1,1300.4,1294.1,-0.03%
06/05/2018,1297.5,1292.1,1299.8,1289.9,0.34%
06/04/2018,1293.1,1293.9,1297.1,1290.0,-0.13%
06/01/2018,1294.8,1298.6,1299.5,1288.9,-0.41%
05/31/2018,1300.1,1301.0,1306.8,1296.6,-0.11%
05/30/2018,1301.5,1298.0,1303.7,1295.2,0.22%
05/29/2018,1298.7,1298.7,1298.7,1298.7,-0.35%
05/25/2018,1303.3,1303.3,1303.3,1303.3,-0.03%
05/24/2018,1303.7,1303.7,1303.7,1303.7,1.12%
05/23/2018,1289.3,1289.3,1289.3,1289.3,-0.19%
05/22/2018,1291.7,1291.7,1291.7,1291.7,0.12%
05/21/2018,1290.2,1287.4,1292.1,1287.4,0.00%
05/18/2018,1290.2,1285.2,1290.2,1285.2,0.16%
05/17/2018,1288.2,1291.3,1291.3,1288.2,-0.16%
05/16/2018,1290.2,1290.9,1294.0,1285.4,0.10%
05/15/2018,1288.9,1304.6,1304.7,1288.9,-2.10%
05/14/2018,1316.5,1319.9,1319.9,1316.5,-0.19%
05/11/2018,1319.0,1319.0,1319.0,1319.0,-0.14%
05/10/2018,1320.8,1312.2,1320.8,1312.2,0.72%
05/09/2018,1311.3,1311.3,1311.3,1311.3,-0.05%
05/08/2018,1312.0,1310.1,1312.0,1308.5,-0.02%
05/07/2018,1312.2,1310.6,1312.5,1310.2,-0.04%
05/04/2018,1312.7,1312.7,1312.7,1312.7,0.15%
05/03/2018,1310.7,1310.7,1310.7,1310.7,0.62%
05/02/2018,1302.6,1309.0,1309.3,1302.6,-0.09%
05/01/2018,1303.8,1313.2,1313.8,1303.4,-0.94%
04/30/2018,1316.2,1309.6,1316.2,1309.6,-0.31%
04/27/2018,1320.3,1315.3,1321.7,1312.8,0.30%
04/26/2018,1316.3,1315.7,1316.3,1315.7,-0.37%
04/25/2018,1321.2,1324.0,1325.0,1320.0,-0.77%
04/24/2018,1331.4,1326.4,1331.7,1326.2,0.67%
04/23/2018,1322.5,1334.0,1334.4,1322.5,-1.06%
04/20/2018,1336.7,1342.5,1343.4,1335.3,-0.75%
04/19/2018,1346.8,1348.6,1355.2,1341.6,-0.33%
04/18/2018,1351.2,1343.5,1354.2,1343.5,0.30%
04/17/2018,1347.2,1348.0,1348.1,1339.0,-0.02%
04/16/2018,1347.5,1341.0,1348.8,1341.0,0.20%
04/13/2018,1344.8,1335.9,1346.0,1335.9,0.48%
04/12/2018,1338.4,1351.2,1351.5,1334.6,-1.33%
04/11/2018,1356.5,1340.1,1365.4,1340.1,1.08%
04/10/2018,1342.0,1335.2,1342.0,1333.0,0.43%
04/09/2018,1336.3,1333.0,1337.5,1327.0,0.33%
04/06/2018,1331.9,1326.5,1333.0,1319.0,0.57%
04/05/2018,1324.3,1333.5,1333.7,1322.6,-0.86%
04/04/2018,1335.8,1331.8,1347.3,1331.6,0.23%
